4018,26
3387,26
1461,26
3411,26
1339,26
801,26
85,26
1568,26
3979,26
1846,26
224,26
139,26
435,26
1578,26
1706,26
596,26
1740,26
1857,26
2756,26
3137,26
214,26
204,26
1700,26
2577,26
3133,26
3428,26
1102,26
1793,26
1590,26
2706,26
2206,26
1900,26
446,26
3204,26
2671,26
2711,26
3574,26
1225,26
1173,26
2879,26
1995,26
2918,26
2385,26
3136,26
3604,26
1752,26
2422,26
2061,26
3727,26
3763,26
790,26
1881,26
1286,26
4065,26
835,26
610,26
411,26
893,26
919,26
4028,26
1342,26
979,26
2524,26
672,26
3446,26
693,26
850,26
797,26
2874,26
1432,26
966,26
1737,26
1041,26
3565,26
1819,26
4071,26
175,26
1480,26
2328,26
2305,26
2559,26
2073,26
2794,26
227,26
993,26
2585,26
3001,26
2077,26
2834,26
1832,26
2736,26
3300,26
1470,26
2306,26
537,26
1051,26
2005,26
1195,26
744,26
2600,26
2060,26
2265,26
393,26
154,26
594,26
2689,26
593,26
80,26
1306,26
2222,26
3002,26
988,26
569,26
633,26
741,26
396,26
1415,26
1330,26
3647,26
735,26
1976,26
1101,26
1938,26
1970,26
3389,26
2530,26
898,26
3437,26
326,26
1448,26
1229,26
1849,26
3107,26
958,26
2236,26
1128,26
1337,26
3225,26
2427,26
3981,26
1653,26
2910,26
211,26
3448,26
1544,26
3342,26
162,26
2410,26
1007,26
3969,26
467,26
3886,26
768,26
160,26
3375,26
1039,26
1575,26
1781,26
1833,26
2565,26
2758,26
1281,26
2295,26
1534,26
2502,26
686,26
3953,26
832,26
1601,26
1234,26
1941,26
2828,26
456,26
3369,26
259,26
1765,26
50,26
659,26
2182,26
3072,26
1419,26
1814,26
2891,26
1332,26
2944,26
2683,26
3069,26
1708,26
534,26
1163,26
13,26
313,26
2677,26
822,26
664,26
1902,26
1057,26
406,26
1847,26
62,26
115,26
1569,26
1711,26
445,26
1979,26
2703,26
86,26
1226,26
2847,26
3500,26
2205,26
3835,26
3301,26
323,26
619,26
